race_id,race_date,race_name,course_type,distance,direction,ground_condition,weather,ground_condition_code,weather_code
202535101907,2025-10-19,C1,ダート,1400,左,重,曇,2,1
202535101908,2025-10-19,C1,ダート,1400,左,重,曇,2,1
202535101909,2025-10-19,C1,ダート,1400,左,重,曇,2,1
202535101910,2025-10-19,オランダ島賞(C1),ダート,1400,左,重,曇,2,1
202535101911,2025-10-19,C1,ダート,1400,左,重,曇,2,1
202535101912,2025-10-19,第25回トパーズカップ(重賞),ダート,1800,左,重,曇,2,1
202535102001,2025-10-20,C2,ダート,1000,左,稍重,曇,1,1
202535102002,2025-10-20,C2,ダート,1000,左,稍重,曇,1,1
202535102003,2025-10-20,C2六組,ダート,1400,左,稍重,曇,1,1
202535102004,2025-10-20,C2五組,ダート,1400,左,稍重,曇,1,1
202535102005,2025-10-20,C2四組,ダート,1400,左,稍重,曇,1,1
202535102006,2025-10-20,C1七組,ダート,1400,左,稍重,曇,1,1
202535102007,2025-10-20,C1六組,ダート,1400,左,稍重,曇,1,1
202535102008,2025-10-20,C1五組,ダート,1400,左,稍重,曇,1,1
202535102009,2025-10-20,C1四組,ダート,1400,左,稍重,曇,1,1
202535102010,2025-10-20,オレアンダー賞(C1),ダート,1200,左,稍重,曇,1,1
202535102011,2025-10-20,紅葉特別(A),ダート,1600,左,稍重,曇,1,1
202535102012,2025-10-20,金華特別(A),ダート,1600,左,稍重,曇,1,1
202535102101,2025-10-21,C2三組,ダート,1400,左,良,晴,0,0
202535102102,2025-10-21,C2二組,ダート,1400,左,良,曇,0,1
202535102103,2025-10-21,C2一組,ダート,1400,左,良,曇,0,1
202535102104,2025-10-21,C1,ダート,1200,左,稍重,曇,1,1
202535102105,2025-10-21,C1,ダート,1200,左,稍重,曇,1,1
202535102106,2025-10-21,C1三組,ダート,1600,左,稍重,曇,1,1
202535102107,2025-10-21,C1二組,ダート,1600,左,稍重,曇,1,1
202535102108,2025-10-21,C1一組,ダート,1600,左,稍重,曇,1,1
202535102109,2025-10-21,YJSトライアルラウ(C1),ダート,1200,左,稍重,曇,1,1
202535102110,2025-10-21,ハヤテ特別,ダート,1200,左,稍重,曇,1,1
202535102111,2025-10-21,YJSトライアルラウ(C1),ダート,1600,左,稍重,曇,1,1
202535102112,2025-10-21,スプリント特別,ダート,1200,左,稍重,曇,1,1
202535102601,2025-10-26,C2,ダート,1000,左,良,曇,0,1
202535102602,2025-10-26,C2,ダート,1000,左,良,曇,0,1
202535102603,2025-10-26,C2十組,ダート,1200,左,良,曇,0,1
202535102604,2025-10-26,C2九組,ダート,1200,左,良,曇,0,1
202535102605,2025-10-26,C2八組,ダート,1200,左,良,曇,0,1
202535102606,2025-10-26,B2,芝,1600,左,稍重,曇,1,1
202535102607,2025-10-26,おいしい!いわての原(2歳),ダート,1600,左,稍重,小雨,1,2
202535102608,2025-10-26,B2二組,ダート,1600,左,稍重,小雨,1,2
202535102609,2025-10-26,B2一組,ダート,1600,左,稍重,小雨,1,2
202535102610,2025-10-26,豊間根川源流賞(B1),ダート,1400,左,稍重,小雨,1,2
202535102611,2025-10-26,第41回プリンセスカップ(重賞),ダート,1400,左,稍重,雨,1,3
202535102612,2025-10-26,B1,ダート,1400,左,稍重,雨,1,3
202535102701,2025-10-27,C2七組,ダート,1200,左,稍重,曇,1,1
202535102702,2025-10-27,C2六組,ダート,1200,左,稍重,曇,1,1
202535102703,2025-10-27,C2五組,ダート,1200,左,稍重,曇,1,1
202535102704,2025-10-27,2歳,ダート,1400,左,稍重,曇,1,1
202535102705,2025-10-27,2歳,ダート,1400,左,稍重,曇,1,1
202535102706,2025-10-27,B1,芝,1700,左,稍重,雨,1,3
202535102707,2025-10-27,B2,ダート,1000,左,稍重,小雨,1,2
202535102708,2025-10-27,B2,ダート,1000,左,稍重,曇,1,1
202535102709,2025-10-27,B2,ダート,1400,左,稍重,小雨,1,2
202535102710,2025-10-27,クレマチス賞(B2),ダート,1400,左,稍重,小雨,1,2
202535102711,2025-10-27,ブルートパーズ賞(B2),ダート,1400,左,稍重,曇,1,1
202535102712,2025-10-27,ひいらぎ賞(B1),ダート,1600,左,稍重,曇,1,1
202535102801,2025-10-28,C2四組,ダート,1400,左,稍重,小雨,1,2
202535102802,2025-10-28,C2三組,ダート,1400,左,稍重,曇,1,1
202535102803,2025-10-28,C2二組,ダート,1400,左,稍重,曇,1,1
202535102804,2025-10-28,C2一組,ダート,1400,左,稍重,曇,1,1
